DATAFLOW,LAST UPDATE,freq,ind_type,unit,indic_is,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Belgium,2021,95.45,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Belgium,2022,96.30,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Belgium,2023,96.76,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Belgium,2024,97.11,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Belgium,2025,97.37,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,2014,62.93,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,2015,65.28,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,2016,66.68,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,2017,69.71,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,2018,73.32,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,2019,75.51,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,2020,79.11,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,2021,82.98,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,2022,87.24,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,2023,88.18,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,2024,90.68,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Bulgaria,2025,93.01,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Switzerland,2014,91.62,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Switzerland,2017,95.65,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Switzerland,2019,97.45,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Switzerland,2021,98.58,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Switzerland,2023,99.35,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Switzerland,2025,99.38,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,2014,72.03,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,2015,74.00,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,2016,76.80,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,2017,82.21,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,2018,85.30,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,2019,86.59,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,2020,91.16,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,2021,91.28,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,2022,91.85,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,2023,91.59,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,2024,94.83,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Cyprus,2025,93.90,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,2014,84.31,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,2015,86.60,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,2016,86.66,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,2017,88.87,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,2018,90.28,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,2019,90.72,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,2020,92.08,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,2021,92.75,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,2022,94.27,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,2023,94.83,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,2024,95.84,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Czechia,2025,96.52,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,2014,89.00,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,2015,90.32,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,2016,92.01,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,2017,92.63,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,2018,94.78,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,2019,95.35,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,2020,95.88,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,2021,93.81,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,2022,94.48,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,2023,94.94,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,2024,95.56,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Germany,2025,96.63,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,2014,97.36,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,2015,97.16,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,2016,97.56,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,2017,97.95,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,2018,98.28,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,2019,98.05,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,2020,99.09,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,2021,99.31,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,2022,98.52,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,2023,99.47,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,2024,100.00,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Denmark,2025,100.00,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,2014,87.32,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,2015,90.95,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,2016,89.98,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,2017,90.67,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,2018,91.67,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,2019,92.75,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,2020,91.41,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,2021,93.45,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,2022,93.88,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,2023,94.77,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,2024,94.59,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Estonia,2025,96.43,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,2014,67.09,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,2015,70.03,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,2016,71.58,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,2017,71.67,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,2018,74.96,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,2019,77.85,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,2020,80.11,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,2021,80.14,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,2022,86.03,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,2023,87.38,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,2024,88.91,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Greece,2025,90.86,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,2014,78.57,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,2015,80.97,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,2016,82.68,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,2017,85.99,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,2018,87.25,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,2019,91.63,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,2020,93.97,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,2021,95.14,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,2022,95.53,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,2023,96.63,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,2024,97.02,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Spain,2025,97.25,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),2014,79.92,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),2015,81.91,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),2016,83.84,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),2017,85.60,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),2018,87.61,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),2019,89.46,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),2020,91.00,e,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),2021,92.08,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),2022,92.78,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),2023,93.86,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),2024,94.94,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,European Union - 27 countries (from 2020),2025,95.54,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,2014,94.48,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,2015,94.44,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,2016,95.66,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,2017,94.94,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,2018,95.40,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,2019,96.78,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,2020,98.20,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,2021,97.86,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,2022,98.10,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,2023,98.51,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,2024,98.85,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Finland,2025,98.76,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,France,2014,87.89,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,France,2015,89.23,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,France,2016,90.20,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,France,2017,90.03,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,France,2018,92.22,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,France,2019,93.32,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,France,2021,95.15,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,France,2022,94.12,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,France,2023,95.78,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,France,2024,96.62,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,France,2025,96.70,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,2014,72.28,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,2015,73.75,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,2016,76.56,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,2017,71.62,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,2018,78.63,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,2019,81.69,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,2020,82.80,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,2021,85.09,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,2022,86.59,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,2023,86.35,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,2024,86.46,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Croatia,2025,89.67,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,2014,77.91,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,2015,78.83,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,2016,81.13,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,2017,82.96,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,2018,83.87,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,2019,85.75,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,2020,87.54,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,2021,90.07,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,2022,90.46,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,2023,92.54,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,2024,94.67,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Hungary,2025,95.51,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,2014,83.72,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,2015,83.52,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,2016,85.13,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,2017,84.08,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,2018,84.50,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,2019,91.35,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,2020,94.25,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,2021,99.93,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,2022,93.07,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,2023,93.79,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,2024,98.86,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Ireland,2025,99.80,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Iceland,2014,98.64,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Iceland,2017,98.65,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Iceland,2018,99.35,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Iceland,2019,99.50,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Iceland,2020,99.53,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Iceland,2021,99.69,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,2014,66.90,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,2015,70.35,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,2016,73.40,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,2017,76.66,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Italy,2018,80.53,,
